transaction_id,client_id,месяц,сумма,категория
195860,2913,12,1057.95,Развлечения
195861,2913,12,1352.99,Продукты
195862,2913,12,2403.28,Рестораны
195863,2913,12,1809.39,Продукты
195864,2913,12,1588.49,Транспорт
195865,2913,12,22391.58,Путешествия
195866,2914,1,4769.42,Здоровье
195867,2914,1,4487.16,Продукты
195868,2914,1,2182.74,Здоровье
195869,2914,1,4749.81,Прочее
195870,2914,1,5519.6,Образование
195871,2914,1,3106.35,Транспорт
195872,2914,1,3534.24,Прочее
195873,2914,1,3383.21,Рестораны
195874,2914,1,1172.14,Транспорт
195875,2914,2,21900.44,Образование
195876,2914,2,54146.24,Путешествия
195877,2914,2,3050.25,Продукты
195878,2914,2,3517.19,Рестораны
195879,2914,3,12934.97,Одежда
195880,2914,3,4294.93,Рестораны
195881,2914,3,1493.92,Транспорт
195882,2914,3,3123.99,Рестораны
195883,2914,3,1232.78,Транспорт
195884,2914,3,1583.39,Транспорт
195885,2914,4,8540.24,Здоровье
195886,2914,4,17574.58,Образование
195887,2914,4,1221.2,Транспорт
195888,2914,4,5246.58,Развлечения
195889,2914,4,1640.09,Продукты
195890,2914,5,14872.91,Прочее
195891,2914,5,4562.67,Здоровье
195892,2914,5,6544.14,Рестораны
195893,2914,6,7003.94,Продукты
195894,2914,6,10124.99,Коммунальные услуги
195895,2914,6,2858.99,Продукты
195896,2914,6,1184.99,Транспорт
195897,2914,6,5140.89,Рестораны
195898,2914,6,4905.48,Коммунальные услуги
195899,2914,6,7476.22,Одежда
195900,2914,7,8401.28,Продукты
195901,2914,7,3123.55,Развлечения
195902,2914,7,16875.2,Одежда
195903,2914,7,2440.01,Продукты
195904,2914,7,6703.04,Развлечения
195905,2914,7,2893.63,Продукты
195906,2914,8,13350.05,Коммунальные услуги
195907,2914,8,3049.52,Продукты
195908,2914,8,5871.25,Образование
195909,2914,8,2071.14,Транспорт
195910,2914,9,4238.54,Продукты
195911,2914,9,1334.91,Транспорт
195912,2914,9,8402.51,Рестораны
195913,2914,9,6740.69,Коммунальные услуги
195914,2914,9,3942.59,Продукты
195915,2914,10,4455.06,Одежда
195916,2914,10,5698.91,Здоровье
195917,2914,10,5210.09,Продукты
195918,2914,10,13244.4,Одежда
195919,2914,11,30310.61,Путешествия
195920,2914,11,4990.47,Одежда
195921,2914,11,4803.2,Продукты
195922,2914,11,11663.0,Одежда
195923,2914,11,2926.72,Рестораны
195924,2914,11,11941.08,Одежда
195925,2914,11,1878.59,Развлечения
195926,2914,12,6430.07,Одежда
195927,2914,12,2602.82,Транспорт
195928,2914,12,8807.79,Образование
195929,2914,12,7276.03,Коммунальные услуги
195930,2914,12,4158.03,Рестораны
195931,2914,12,2483.89,Продукты
195932,2914,12,5216.62,Рестораны
195933,2914,12,5361.82,Прочее
195934,2914,12,2367.81,Продукты
195935,2914,12,11137.2,Одежда
195936,2914,12,18128.79,Образование
195937,2915,1,7410.24,Одежда
195938,2915,1,12041.64,Здоровье
195939,2915,1,4832.84,Здоровье
195940,2915,1,21542.13,Путешествия
195941,2915,1,10146.19,Рестораны
195942,2915,1,21870.9,Коммунальные услуги
195943,2915,2,9867.63,Рестораны
195944,2915,2,62213.61,Путешествия
195945,2915,2,2839.84,Развлечения
195946,2915,3,5497.14,Развлечения
195947,2915,3,8162.27,Рестораны
195948,2915,3,1416.99,Продукты
195949,2915,3,4062.75,Развлечения
195950,2915,3,6894.45,Продукты
195951,2915,3,3442.84,Продукты
195952,2915,4,4619.96,Коммунальные услуги
195953,2915,4,2108.07,Транспорт
195954,2915,4,3966.03,Продукты
195955,2915,4,8261.99,Продукты
195956,2915,5,1647.37,Транспорт
195957,2915,5,942.02,Развлечения
195958,2915,5,3575.25,Коммунальные услуги
195959,2915,5,5111.0,Продукты
195960,2915,5,5391.43,Коммунальные услуги
195961,2915,5,23718.47,Продукты
195962,2915,5,5132.86,Одежда
195963,2915,5,2775.73,Рестораны
195964,2915,6,4521.69,Рестораны
195965,2915,6,9084.46,Коммунальные услуги
195966,2915,6,7355.91,Развлечения
195967,2915,6,4000.65,Рестораны
195968,2915,6,8002.8,Рестораны
195969,2915,6,18959.91,Одежда
195970,2915,6,12329.48,Образование
195971,2915,6,8177.71,Коммунальные услуги
195972,2915,6,4776.97,Здоровье
195973,2915,6,6594.76,Транспорт
195974,2915,7,7666.75,Рестораны
195975,2915,7,14142.0,Путешествия
195976,2915,7,3735.2,Продукты
195977,2915,7,21559.42,Одежда
195978,2915,7,14398.7,Рестораны
195979,2915,7,2275.79,Транспорт
195980,2915,8,15569.45,Коммунальные услуги
195981,2915,8,4055.36,Продукты
195982,2915,8,3211.31,Продукты
195983,2915,8,3004.15,Транспорт
195984,2915,9,5319.91,Продукты
195985,2915,9,8628.6,Здоровье
195986,2915,9,8820.65,Образование
195987,2915,10,5609.52,Коммунальные услуги
195988,2915,10,3305.83,Развлечения
195989,2915,10,11582.21,Здоровье
195990,2915,10,3106.78,Развлечения
195991,2915,10,20515.06,Коммунальные услуги
195992,2915,10,18665.5,Коммунальные услуги
195993,2915,10,4224.59,Развлечения
195994,2915,11,6451.94,Здоровье
195995,2915,11,5345.62,Коммунальные услуги
195996,2915,11,6222.44,Одежда
195997,2915,11,7641.34,Коммунальные услуги
195998,2915,11,7369.54,Коммунальные услуги
195999,2915,11,20765.59,Рестораны
196000,2915,11,3149.71,Продукты
196001,2915,12,14964.98,Рестораны
196002,2915,12,2028.35,Продукты
196003,2915,12,2446.54,Развлечения
196004,2915,12,3935.36,Развлечения
196005,2915,12,1754.06,Транспорт
196006,2915,12,3143.66,Продукты
196007,2915,12,2170.33,Транспорт
196008,2915,12,7356.07,Здоровье
196009,2915,12,5504.28,Здоровье
196010,2916,1,4687.74,Продукты
196011,2916,1,15477.29,Образование
196012,2916,1,40469.91,Путешествия
196013,2916,2,3796.0,Рестораны
196014,2916,2,5307.24,Продукты
196015,2916,2,3009.81,Здоровье
196016,2916,3,3228.81,Развлечения
196017,2916,3,3031.57,Продукты
196018,2916,3,7943.46,Здоровье
196019,2916,3,3437.66,Продукты
196020,2916,4,5230.49,Одежда
196021,2916,5,33164.96,Путешествия
196022,2916,5,4999.67,Образование
196023,2916,5,40288.41,Путешествия
196024,2916,5,3855.06,Рестораны
196025,2916,5,3349.03,Развлечения
196026,2916,5,1308.47,Продукты
196027,2916,6,33636.28,Путешествия
196028,2916,6,1983.88,Транспорт
196029,2916,6,3280.86,Продукты
196030,2916,6,8634.76,Образование
196031,2916,6,6252.21,Одежда
196032,2916,6,4454.98,Продукты
196033,2916,6,20781.38,Путешествия
196034,2916,6,49830.28,Путешествия
196035,2916,7,39062.4,Путешествия
196036,2916,7,5029.17,Продукты
196037,2916,7,9502.93,Коммунальные услуги
196038,2916,8,20912.61,Путешествия
196039,2916,8,2636.2,Транспорт
196040,2916,8,61662.84,Путешествия
196041,2916,8,6105.11,Здоровье
196042,2916,8,5314.31,Рестораны
196043,2916,9,2411.61,Прочее
196044,2916,9,26311.99,Путешествия
196045,2916,9,2091.8,Транспорт
196046,2916,9,43920.16,Путешествия
196047,2916,9,2503.21,Продукты
196048,2916,9,2942.73,Здоровье
196049,2916,9,27634.71,Путешествия
196050,2916,10,4458.91,Транспорт
196051,2916,10,2068.78,Продукты
196052,2916,10,3698.33,Здоровье
196053,2916,11,7115.81,Одежда
196054,2916,11,7914.45,Рестораны
196055,2916,11,2909.39,Развлечения
196056,2916,11,3554.71,Продукты
196057,2916,11,2492.43,Продукты
196058,2916,11,20117.15,Образование
196059,2916,11,2571.08,Продукты
196060,2916,11,18485.01,Путешествия
196061,2916,11,20576.09,Путешествия
196062,2916,11,3298.29,Развлечения
196063,2916,11,10082.22,Одежда
196064,2916,11,2342.98,Одежда
196065,2916,12,10380.77,Коммунальные услуги
196066,2916,12,4238.43,Рестораны
196067,2916,12,3733.6,Здоровье
196068,2916,12,2751.46,Продукты
196069,2916,12,60205.52,Путешествия
196070,2917,1,8530.38,Рестораны
196071,2917,1,5492.95,Рестораны
196072,2917,1,5424.22,Продукты
196073,2917,1,30028.36,Образование
196074,2917,2,10437.04,Одежда
196075,2917,2,32121.61,Развлечения
196076,2917,2,14030.66,Одежда
196077,2917,2,8676.81,Здоровье
196078,2917,3,22346.29,Образование
196079,2917,3,1467.54,Транспорт
196080,2917,3,7245.79,Коммунальные услуги
196081,2917,3,10369.73,Одежда
196082,2917,3,3059.7,Продукты
196083,2917,3,1280.89,Транспорт
196084,2917,3,1103.71,Продукты
196085,2917,4,3634.1,Транспорт
196086,2917,4,3487.68,Продукты
196087,2917,4,3160.63,Здоровье
196088,2917,4,3705.62,Продукты
196089,2917,4,5845.54,Рестораны
196090,2917,4,7450.38,Рестораны
196091,2917,4,5330.45,Здоровье
196092,2917,4,5453.06,Развлечения
196093,2917,4,9915.75,Образование
196094,2917,5,3867.88,Рестораны
196095,2917,5,18462.64,Одежда
196096,2917,5,3402.19,Продукты
196097,2917,5,2395.25,Транспорт
196098,2917,6,5592.68,Продукты
196099,2917,6,4811.27,Рестораны
196100,2917,6,40248.55,Путешествия
196101,2917,6,26172.59,Путешествия
196102,2917,6,11260.4,Коммунальные услуги
196103,2917,6,36583.79,Путешествия
196104,2917,6,2698.21,Продукты
196105,2917,6,7694.52,Продукты
196106,2917,7,4448.03,Рестораны
196107,2917,7,2498.5,Транспорт
196108,2917,7,11110.78,Рестораны
196109,2917,7,1809.1,Продукты
196110,2917,7,13223.63,Одежда
196111,2917,7,66051.8,Путешествия
196112,2917,7,73093.24,Путешествия
196113,2917,7,3025.84,Рестораны
196114,2917,7,27412.73,Образование
196115,2917,7,12445.95,Коммунальные услуги
196116,2917,7,6420.65,Рестораны
196117,2917,8,5079.97,Продукты
196118,2917,8,4083.04,Развлечения
196119,2917,8,10019.59,Здоровье
196120,2917,8,5778.22,Продукты
196121,2917,9,11416.48,Здоровье
196122,2917,9,969.95,Транспорт
196123,2917,9,1778.54,Развлечения
196124,2917,9,58327.33,Путешествия
196125,2917,9,3966.94,Транспорт
196126,2917,9,8852.65,Развлечения
196127,2917,9,8572.72,Рестораны
196128,2917,9,1454.6,Транспорт
196129,2917,9,6071.46,Рестораны
196130,2917,9,1969.09,Транспорт
196131,2917,10,1169.76,Транспорт
196132,2917,10,19126.77,Путешествия
196133,2917,10,9607.21,Рестораны
196134,2917,10,14480.81,Коммунальные услуги
196135,2917,10,7836.97,Здоровье
196136,2917,10,5863.49,Продукты
196137,2917,10,2709.27,Коммунальные услуги
196138,2917,10,5043.05,Коммунальные услуги
196139,2917,10,4593.14,Транспорт
196140,2917,10,1971.98,Рестораны
196141,2917,10,3218.12,Транспорт
196142,2917,10,8818.24,Развлечения
196143,2917,10,3395.84,Рестораны
196144,2917,11,7007.07,Коммунальные услуги
196145,2917,11,8051.21,Продукты
196146,2917,11,4631.22,Продукты
196147,2917,11,7519.6,Рестораны
196148,2917,11,13218.83,Образование
196149,2917,11,5455.12,Развлечения
196150,2917,11,7082.83,Транспорт
196151,2917,11,1774.02,Транспорт
196152,2917,11,17350.91,Путешествия
196153,2917,11,1770.86,Продукты
196154,2917,12,13807.98,Рестораны
196155,2917,12,5054.96,Развлечения
196156,2917,12,3049.04,Продукты
196157,2917,12,3370.11,Продукты
196158,2917,12,77488.88,Путешествия
196159,2917,12,30976.4,Путешествия
196160,2917,12,2761.04,Транспорт
196161,2917,12,18944.88,Образование
196162,2917,12,2067.9,Развлечения
196163,2917,12,2812.64,Рестораны
196164,2917,12,12246.63,Одежда
196165,2917,12,8476.42,Рестораны
196166,2918,1,2154.03,Развлечения
196167,2918,1,6308.91,Образование
196168,2918,1,2120.39,Здоровье
196169,2918,1,2600.29,Коммунальные услуги
196170,2918,2,2845.79,Продукты
196171,2918,2,2246.2,Коммунальные услуги
196172,2918,3,1628.77,Рестораны
196173,2918,3,3102.77,Здоровье
196174,2918,3,5735.69,Здоровье
196175,2918,4,6284.29,Одежда
196176,2918,4,2476.69,Развлечения
196177,2918,4,1886.84,Прочее
196178,2918,5,1474.76,Продукты
196179,2918,5,1937.47,Коммунальные услуги
196180,2918,6,1439.22,Продукты
196181,2918,6,1821.64,Рестораны
196182,2918,6,6351.35,Прочее
196183,2918,6,2205.88,Развлечения
196184,2918,6,1924.82,Продукты
196185,2918,7,4343.52,Здоровье
196186,2918,7,10946.59,Образование
196187,2918,7,4664.31,Коммунальные услуги
196188,2918,7,4188.89,Рестораны
196189,2918,7,1689.91,Развлечения
196190,2918,7,1404.68,Продукты
196191,2918,7,1907.61,Здоровье
196192,2918,7,1263.83,Продукты
196193,2918,7,1816.9,Транспорт
196194,2918,8,23877.24,Путешествия
196195,2918,8,4864.93,Развлечения
196196,2918,8,2202.47,Здоровье
196197,2918,9,22048.1,Путешествия
196198,2918,9,3153.16,Продукты
196199,2918,9,1546.46,Развлечения
196200,2918,9,1438.95,Одежда
196201,2918,10,2285.61,Развлечения
196202,2918,10,5915.65,Здоровье
196203,2918,10,4328.66,Коммунальные услуги
196204,2918,10,3262.43,Продукты
196205,2918,10,10059.41,Одежда
196206,2918,10,3570.72,Развлечения
196207,2918,11,1743.52,Развлечения
196208,2918,11,3680.82,Продукты
196209,2918,11,3052.76,Коммунальные услуги
196210,2918,11,4545.7,Рестораны
196211,2918,11,16076.98,Образование
196212,2918,11,31346.59,Путешествия
196213,2918,12,7654.59,Здоровье
196214,2918,12,1792.91,Здоровье
196215,2918,12,4119.38,Рестораны
196216,2918,12,8797.29,Образование
196217,2918,12,19701.65,Путешествия
196218,2918,12,3217.62,Здоровье
196219,2918,12,6402.49,Коммунальные услуги
196220,2918,12,1694.2,Развлечения
196221,2918,12,13820.75,Путешествия
196222,2919,1,8187.13,Одежда
196223,2919,1,11048.03,Коммунальные услуги
196224,2919,1,3103.02,Продукты
196225,2919,1,19373.81,Путешествия
196226,2919,1,1488.92,Рестораны
196227,2919,1,2941.05,Рестораны
196228,2919,1,13568.59,Образование
196229,2919,1,41422.52,Путешествия
196230,2919,2,16147.6,Путешествия
196231,2919,2,1269.45,Транспорт
196232,2919,2,5288.89,Продукты
196233,2919,2,12886.12,Здоровье
196234,2919,3,2054.55,Развлечения
196235,2919,3,5874.08,Одежда
196236,2919,3,7666.71,Коммунальные услуги
196237,2919,3,734.75,Транспорт
196238,2919,4,48137.94,Путешествия
196239,2919,4,869.02,Транспорт
196240,2919,4,6038.46,Продукты
196241,2919,4,8744.61,Рестораны
196242,2919,4,6166.62,Одежда
196243,2919,4,2175.61,Продукты
196244,2919,5,23271.68,Путешествия
196245,2919,5,5579.15,Здоровье
196246,2919,5,1628.48,Продукты
196247,2919,5,11306.01,Рестораны
196248,2919,5,3886.24,Продукты
196249,2919,6,20850.76,Путешествия
196250,2919,6,16900.03,Путешествия
196251,2919,6,2002.31,Развлечения
196252,2919,6,3132.34,Продукты
196253,2919,6,7084.51,Образование
196254,2919,6,7047.88,Коммунальные услуги
196255,2919,6,40301.78,Путешествия
196256,2919,6,3126.45,Рестораны
196257,2919,6,2937.81,Продукты
196258,2919,7,9758.21,Одежда
196259,2919,7,3722.87,Транспорт
196260,2919,7,3680.31,Здоровье
196261,2919,7,1227.56,Транспорт
196262,2919,7,3723.79,Развлечения
196263,2919,7,18325.72,Путешествия
196264,2919,7,10670.21,Одежда
196265,2919,8,1560.64,Транспорт
196266,2919,8,1766.33,Транспорт
196267,2919,8,6032.11,Здоровье
196268,2919,8,2271.96,Рестораны
196269,2919,8,2939.7,Развлечения
196270,2919,8,21720.52,Рестораны
196271,2919,9,3943.05,Продукты
196272,2919,9,10770.22,Одежда
196273,2919,10,9141.26,Рестораны
196274,2919,10,5713.71,Коммунальные услуги
196275,2919,10,21486.22,Путешествия
196276,2919,10,3491.98,Развлечения
196277,2919,11,2099.05,Коммунальные услуги
196278,2919,11,8103.8,Образование
196279,2919,11,3176.64,Развлечения
196280,2919,11,8731.54,Коммунальные услуги
196281,2919,11,2115.36,Продукты
196282,2919,11,2164.46,Рестораны
196283,2919,11,6243.98,Развлечения
196284,2919,12,1211.22,Транспорт
196285,2919,12,4003.95,Транспорт
196286,2919,12,9254.39,Одежда
196287,2919,12,4227.03,Рестораны
196288,2920,1,2594.53,Транспорт
196289,2920,1,2397.58,Транспорт
196290,2920,1,2078.02,Транспорт
196291,2920,1,6103.99,Развлечения
196292,2920,1,6055.86,Продукты
196293,2920,1,7223.64,Продукты
196294,2920,1,50299.28,Путешествия
196295,2920,2,6333.68,Продукты
196296,2920,2,6231.58,Одежда
196297,2920,2,5748.94,Рестораны
196298,2920,2,43534.9,Путешествия
196299,2920,2,15020.22,Одежда
196300,2920,2,5511.85,Рестораны
196301,2920,2,5593.04,Прочее
196302,2920,2,13216.6,Путешествия
196303,2920,3,2679.81,Прочее
196304,2920,3,1259.27,Транспорт
196305,2920,3,15993.69,Рестораны
196306,2920,3,3557.1,Развлечения
196307,2920,3,6455.95,Продукты
196308,2920,3,3534.19,Транспорт
196309,2920,3,33009.06,Путешествия
196310,2920,3,133198.5,Путешествия
196311,2920,3,9600.31,Рестораны
196312,2920,4,17715.52,Путешествия
196313,2920,4,4383.25,Развлечения
196314,2920,4,8777.12,Здоровье
196315,2920,4,4105.71,Здоровье
196316,2920,4,63239.37,Путешествия
196317,2920,4,15037.39,Путешествия
196318,2920,4,33248.61,Путешествия
196319,2920,4,12074.23,Продукты
196320,2920,5,4767.32,Транспорт
196321,2920,5,2644.08,Рестораны
196322,2920,5,92899.28,Путешествия
196323,2920,5,2455.29,Одежда
196324,2920,5,4625.65,Продукты
196325,2920,5,4338.26,Коммунальные услуги
196326,2920,5,4457.27,Рестораны
196327,2920,5,11675.48,Одежда
196328,2920,5,3147.67,Продукты
196329,2920,5,8332.49,Прочее
196330,2920,5,3083.32,Продукты
196331,2920,6,3921.72,Транспорт
196332,2920,6,7143.09,Коммунальные услуги
196333,2920,6,1782.22,Рестораны
196334,2920,6,33065.11,Путешествия
196335,2920,6,3943.49,Развлечения
196336,2920,6,2445.7,Транспорт
196337,2920,6,3351.49,Рестораны
196338,2920,7,5723.6,Продукты
196339,2920,7,6299.34,Прочее
196340,2920,7,4982.92,Транспорт
196341,2920,8,2579.76,Рестораны
196342,2920,8,15957.63,Образование
196343,2920,8,9126.49,Одежда
196344,2920,9,2285.01,Продукты
196345,2920,9,5040.98,Здоровье
196346,2920,9,11970.73,Продукты
196347,2920,9,8886.29,Образование
196348,2920,9,1932.95,Рестораны
196349,2920,10,3073.56,Продукты
196350,2920,10,8317.54,Одежда
196351,2920,10,2894.6,Транспорт
196352,2920,10,2130.98,Развлечения
196353,2920,10,3329.24,Рестораны
196354,2920,10,5932.56,Рестораны
196355,2920,10,1959.77,Продукты
196356,2920,10,3270.71,Продукты
196357,2920,10,6655.51,Коммунальные услуги
196358,2920,10,21191.43,Образование
196359,2920,11,4226.3,Продукты
196360,2920,11,1555.54,Транспорт
196361,2920,11,4408.38,Одежда
196362,2920,11,6297.63,Рестораны
196363,2920,11,5048.11,Развлечения
196364,2920,11,3704.41,Продукты
196365,2920,11,6145.76,Здоровье
196366,2920,11,3221.58,Транспорт
196367,2920,11,1771.53,Транспорт
196368,2920,11,5341.79,Рестораны
196369,2920,11,3645.05,Прочее
196370,2920,11,4063.53,Транспорт
196371,2920,12,6379.45,Продукты
196372,2920,12,3895.0,Здоровье
196373,2920,12,6009.8,Рестораны
196374,2920,12,17096.53,Путешествия
196375,2921,1,6060.84,Рестораны
196376,2921,1,12256.67,Образование
196377,2921,1,6690.3,Коммунальные услуги
196378,2921,1,3057.51,Продукты
196379,2921,1,4622.15,Продукты
196380,2921,1,5221.66,Рестораны
196381,2921,1,7274.64,Одежда
196382,2921,1,8849.12,Рестораны
196383,2921,2,16933.5,Образование
196384,2921,2,11013.06,Коммунальные услуги
196385,2921,2,19537.27,Путешествия
196386,2921,2,5284.47,Здоровье
196387,2921,2,1850.03,Транспорт
196388,2921,3,27867.81,Путешествия
196389,2921,3,5984.08,Продукты
196390,2921,3,9847.26,Одежда
196391,2921,3,16067.91,Рестораны
196392,2921,3,10210.78,Путешествия
196393,2921,3,5879.03,Развлечения
196394,2921,3,3017.87,Рестораны
196395,2921,3,5877.97,Коммунальные услуги
196396,2921,4,2050.42,Развлечения
196397,2921,4,13767.1,Путешествия
196398,2921,4,4762.63,Развлечения
196399,2921,4,3898.29,Транспорт
196400,2921,4,1730.78,Продукты
196401,2921,5,13512.18,Здоровье
196402,2921,5,4700.75,Рестораны
196403,2921,5,6506.34,Одежда
196404,2921,5,5489.23,Рестораны
196405,2921,5,5883.04,Здоровье
196406,2921,5,31264.4,Коммунальные услуги
196407,2921,5,2466.24,Продукты
196408,2921,5,17126.41,Образование
196409,2921,5,4455.67,Рестораны
196410,2921,5,4564.73,Продукты
196411,2921,6,20957.67,Путешествия
196412,2921,6,14792.22,Путешествия
196413,2921,6,7148.44,Одежда
196414,2921,6,4871.59,Рестораны
196415,2921,6,25440.2,Образование
196416,2921,6,5884.8,Транспорт
196417,2921,6,2857.59,Развлечения
196418,2921,6,4828.64,Рестораны
196419,2921,6,6495.37,Одежда
196420,2921,7,3188.95,Рестораны
196421,2921,7,3898.89,Рестораны
196422,2921,7,4341.91,Транспорт
196423,2921,7,1788.59,Транспорт
196424,2921,7,4721.53,Продукты
196425,2921,7,8456.51,Здоровье
196426,2921,8,3979.96,Продукты
196427,2921,8,3392.89,Развлечения
196428,2921,8,4024.26,Рестораны
196429,2921,8,3534.51,Рестораны
196430,2921,8,2579.68,Рестораны
196431,2921,8,3813.22,Развлечения
196432,2921,9,81341.75,Путешествия
196433,2921,9,46118.23,Путешествия
196434,2921,9,39673.94,Путешествия
196435,2921,9,4195.8,Развлечения
196436,2921,9,6532.09,Продукты
196437,2921,9,1529.18,Транспорт
196438,2921,9,2263.73,Продукты
196439,2921,9,4258.99,Продукты
196440,2921,9,9080.2,Здоровье
196441,2921,9,8639.26,Продукты
196442,2921,10,4129.14,Рестораны
196443,2921,10,31582.71,Путешествия
196444,2921,10,8886.75,Коммунальные услуги
196445,2921,10,58210.76,Путешествия
196446,2921,10,3817.23,Развлечения
196447,2921,10,1190.21,Транспорт
196448,2921,10,37142.2,Образование
196449,2921,10,3117.96,Продукты
196450,2921,11,3141.57,Развлечения
196451,2921,11,2559.1,Продукты
196452,2921,11,11165.31,Прочее
196453,2921,11,5064.47,Продукты
196454,2921,11,4317.57,Здоровье
196455,2921,12,6264.82,Развлечения
196456,2921,12,6915.8,Продукты
196457,2921,12,1430.28,Транспорт
196458,2921,12,40350.88,Путешествия
196459,2921,12,6388.0,Рестораны
196460,2921,12,14084.75,Образование
196461,2921,12,5209.83,Здоровье
196462,2921,12,22746.18,Путешествия
196463,2921,12,3506.9,Рестораны
196464,2922,1,4052.29,Транспорт
196465,2922,1,1767.29,Рестораны
196466,2922,1,2345.94,Транспорт
196467,2922,2,3483.48,Продукты
196468,2922,2,20373.37,Путешествия
196469,2922,2,3705.74,Продукты
196470,2922,2,1596.5,Продукты
196471,2922,2,2565.33,Здоровье
196472,2922,2,1553.48,Рестораны
196473,2922,2,19273.16,Путешествия
196474,2922,3,4931.23,Одежда
196475,2922,3,1361.13,Прочее
196476,2922,3,3359.75,Продукты
196477,2922,3,7198.01,Образование
196478,2922,3,2545.17,Продукты
196479,2922,4,1968.81,Коммунальные услуги
196480,2922,4,2246.08,Продукты
196481,2922,4,2846.74,Продукты
196482,2922,4,17937.62,Одежда
196483,2922,4,3379.76,Развлечения
196484,2922,4,25323.75,Путешествия
196485,2922,5,9679.41,Одежда
196486,2922,5,2852.14,Продукты
196487,2922,6,1933.98,Рестораны
196488,2922,6,2000.27,Транспорт
196489,2922,6,2949.24,Здоровье
196490,2922,6,18889.84,Путешествия
196491,2922,7,20243.14,Путешествия
196492,2922,7,7346.79,Коммунальные услуги
196493,2922,7,27417.86,Образование
196494,2922,7,1395.08,Продукты
196495,2922,8,2680.51,Продукты
196496,2922,8,2729.39,Развлечения
196497,2922,8,2640.88,Транспорт
196498,2922,8,3729.99,Транспорт
196499,2922,9,1036.28,Развлечения
196500,2922,9,1835.19,Развлечения
196501,2922,9,2315.15,Здоровье
196502,2922,10,1793.23,Развлечения
196503,2922,10,1136.35,Развлечения
196504,2922,10,4047.29,Продукты
196505,2922,10,7933.24,Коммунальные услуги
196506,2922,10,2553.42,Рестораны
196507,2922,11,1962.24,Развлечения
196508,2922,11,577.56,Транспорт
196509,2922,12,10412.94,Образование
196510,2922,12,7584.14,Образование
196511,2922,12,48311.04,Путешествия
196512,2922,12,2918.52,Образование
196513,2922,12,17345.74,Рестораны
196514,2923,1,12370.93,Образование
196515,2923,2,3978.76,Продукты
196516,2923,2,1380.84,Транспорт
196517,2923,2,31753.81,Путешествия
196518,2923,2,2406.21,Продукты
196519,2923,3,2034.68,Транспорт
196520,2923,3,24836.22,Путешествия
196521,2923,3,5529.53,Здоровье
196522,2923,4,31875.95,Путешествия
196523,2923,4,4022.79,Развлечения
196524,2923,5,9209.93,Образование
196525,2923,5,4687.01,Коммунальные услуги
196526,2923,5,1657.08,Транспорт
196527,2923,5,4489.2,Продукты
196528,2923,5,6954.36,Образование
196529,2923,5,1881.44,Рестораны
196530,2923,5,5927.38,Рестораны
196531,2923,6,11962.61,Рестораны
196532,2923,6,2279.39,Прочее
196533,2923,6,6644.85,Продукты
196534,2923,6,4388.95,Продукты
196535,2923,6,31392.91,Образование
196536,2923,7,7210.49,Коммунальные услуги
196537,2923,7,8260.64,Рестораны
196538,2923,7,2327.55,Здоровье
196539,2923,7,2699.79,Продукты
196540,2923,8,4774.18,Рестораны
196541,2923,8,1655.73,Рестораны
196542,2923,8,4432.91,Развлечения
196543,2923,8,1793.57,Транспорт
196544,2923,8,4240.81,Здоровье
196545,2923,9,6217.12,Рестораны
196546,2923,9,3536.95,Продукты
196547,2923,9,5986.41,Здоровье
196548,2923,10,4432.17,Одежда
196549,2923,10,4998.47,Коммунальные услуги
196550,2923,10,4672.49,Продукты
196551,2923,10,4743.45,Развлечения
196552,2923,10,1847.94,Транспорт
196553,2923,10,5436.57,Здоровье
196554,2923,10,6547.52,Образование
196555,2923,10,11841.54,Образование
196556,2923,10,18613.3,Путешествия
196557,2923,10,5315.03,Одежда
196558,2923,10,3312.19,Здоровье
196559,2923,10,3204.15,Здоровье
196560,2923,11,2861.02,Рестораны
196561,2923,11,3371.5,Рестораны
196562,2923,11,2205.42,Транспорт
196563,2923,11,24832.52,Путешествия
196564,2923,11,1581.98,Здоровье
196565,2923,11,2570.86,Транспорт
196566,2923,11,2315.52,Прочее
196567,2923,11,3595.19,Здоровье
196568,2923,11,3227.55,Транспорт
196569,2923,12,11493.49,Одежда
196570,2923,12,6686.91,Продукты
196571,2923,12,8109.68,Одежда
196572,2923,12,5595.59,Продукты
196573,2924,1,2726.5,Транспорт
196574,2924,1,40462.51,Путешествия
196575,2924,1,5272.02,Развлечения
196576,2924,1,6331.27,Рестораны
196577,2924,1,4983.68,Одежда
196578,2924,2,20573.18,Путешествия
196579,2924,2,27981.33,Путешествия
196580,2924,2,2849.79,Транспорт
196581,2924,2,7388.77,Одежда
196582,2924,2,4077.38,Транспорт
196583,2924,2,8939.0,Коммунальные услуги
196584,2924,2,6142.57,Коммунальные услуги
196585,2924,3,2765.18,Транспорт
196586,2924,3,4757.24,Развлечения
196587,2924,3,29433.14,Путешествия
196588,2924,3,4875.17,Продукты
196589,2924,3,4149.5,Здоровье
196590,2924,3,7000.92,Продукты
196591,2924,3,4853.88,Развлечения
196592,2924,3,1847.67,Продукты
196593,2924,4,4636.22,Коммунальные услуги
196594,2924,4,4887.96,Продукты
196595,2924,4,12718.58,Одежда
196596,2924,4,4823.79,Продукты
196597,2924,4,22775.82,Путешествия
196598,2924,4,5680.3,Рестораны
196599,2924,4,23512.07,Путешествия
